Observacion,clase,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,bruises
5381,1,3,2,6,8,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,1,0
5382,1,3,1,6,4,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,3,0
5383,1,3,2,6,3,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,6,0
5384,1,3,2,6,4,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5385,1,3,2,0,4,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,6,0
5386,1,4,1,6,8,1,0,1,2,1,2,3,3,5,5,2,1,0,7,4,6,0
5387,1,3,1,6,4,1,0,1,2,1,2,3,2,7,7,2,1,0,7,4,6,0
5388,1,3,1,6,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,6,0
5389,1,3,1,0,8,1,0,1,2,1,2,2,3,7,5,2,1,0,7,4,1,0
5390,1,3,1,6,4,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,3,0
5391,1,3,2,0,8,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,3,0
5393,0,2,0,7,6,1,1,0,7,0,0,2,3,7,7,2,2,4,7,2,0,0
5394,1,2,2,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5395,1,2,2,6,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,1,0
5396,1,2,2,6,3,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,6,0
5399,1,3,1,6,4,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5400,1,2,1,6,3,1,0,1,2,1,2,3,3,7,7,2,1,0,7,4,3,0
5401,1,2,2,0,3,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,3,0
5402,1,4,2,6,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5403,1,4,1,6,4,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5404,1,2,2,0,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5405,1,2,2,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
5407,0,4,0,7,6,1,1,0,7,0,2,3,2,7,7,2,2,4,7,2,0,0
5410,1,2,1,6,4,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,6,0
5412,1,2,2,6,8,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,6,0
5414,1,3,1,6,8,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,1,0
5417,1,2,1,6,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,3,0
5419,1,3,1,0,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5421,1,3,2,6,3,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,3,0
5422,0,2,2,0,6,0,0,0,1,0,0,3,3,4,4,1,1,4,2,4,1,0
5423,1,2,2,0,3,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,1,0
5425,1,3,2,0,3,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5426,1,2,2,0,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5427,1,3,1,6,4,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5428,1,3,1,6,3,1,0,1,2,1,2,3,2,5,5,2,1,0,7,4,6,0
5429,1,3,2,0,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,1,0
5431,1,2,2,6,8,1,0,1,2,1,2,2,2,5,5,2,1,0,7,4,6,0
5432,1,3,1,6,4,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5434,1,3,2,0,4,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5435,1,3,2,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,1,0
5438,1,3,1,0,8,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,6,0
5439,1,3,1,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5440,1,4,1,0,3,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,3,0
5441,1,3,1,6,3,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,1,0
5444,1,3,1,0,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,6,0
5445,1,3,1,6,8,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,6,0
5446,1,3,2,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
5448,1,3,2,0,3,1,0,1,2,1,0,2,2,5,5,2,1,0,7,4,3,0
5449,1,3,2,6,3,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,3,0
5450,0,2,2,3,6,1,1,0,7,0,0,3,2,7,7,2,2,4,7,2,0,0
5451,1,2,2,0,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,3,0
5452,1,3,1,6,8,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,1,0
5453,1,4,1,0,4,1,0,1,2,1,2,3,3,5,5,2,1,0,7,4,1,0
5454,1,2,2,6,4,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,6,0
5455,1,2,2,0,8,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5456,1,2,1,6,4,1,0,1,2,1,2,2,2,5,7,2,1,0,7,4,1,0
5457,1,4,2,0,4,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,3,0
5458,1,2,1,6,4,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,6,0
5460,1,2,1,6,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5461,1,3,2,0,8,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5462,1,3,1,6,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,6,0
5463,1,3,2,6,4,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5465,1,2,2,6,3,1,0,1,2,1,2,3,2,7,5,2,1,0,7,4,1,0
5466,1,2,2,0,3,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,6,0
5468,1,3,2,6,3,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,6,0
5471,1,4,1,0,3,1,0,1,2,1,2,3,2,7,5,2,1,0,7,4,3,0
5472,1,2,2,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,1,0
5473,1,3,1,0,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,3,0
5480,1,3,1,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
5481,1,2,1,6,4,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5482,1,4,2,0,8,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5483,1,2,1,6,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5484,1,2,2,0,4,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5485,1,3,2,6,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,3,0
5487,1,2,2,0,3,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
5489,0,0,2,0,6,0,0,0,6,0,2,3,3,4,4,0,1,4,8,4,1,0
5490,1,3,2,0,3,1,0,1,2,1,2,3,3,5,5,2,1,0,7,4,6,0
5491,1,4,1,2,5,0,0,0,10,0,1,2,1,2,2,2,0,3,7,1,6,0
5492,1,2,2,6,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,1,0
5493,1,3,2,0,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,3,0
5494,1,2,2,0,3,1,0,1,2,1,0,2,2,5,5,2,1,0,7,4,1,0
5495,1,2,1,6,8,1,0,1,2,1,1,3,2,7,7,2,1,0,7,4,6,0
5496,1,2,2,6,4,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,6,0
5497,1,3,2,0,4,1,0,1,2,1,1,3,2,5,7,2,1,0,7,4,6,0
5498,1,3,2,0,8,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,6,0
5499,1,3,1,6,8,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,6,0
5500,1,3,1,0,3,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,1,0
5501,1,2,1,6,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5502,1,3,1,6,8,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5503,1,3,2,6,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5504,1,3,2,6,4,1,0,1,2,1,2,2,3,5,7,2,1,0,7,4,3,0
5505,1,2,2,6,3,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,3,0
5506,1,4,1,6,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,3,0
5507,1,2,2,6,3,1,0,1,2,1,2,3,3,5,7,2,1,0,7,4,6,0
5511,1,4,2,0,4,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,3,0
5513,1,3,1,6,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,3,0
5515,1,2,2,6,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5517,1,3,2,0,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5520,1,3,1,6,4,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,6,0
5522,1,3,1,0,4,1,0,1,2,1,2,3,2,5,7,2,1,0,7,4,3,0
5523,1,3,2,6,3,1,0,1,2,1,0,2,2,5,5,2,1,0,7,4,1,0
5525,1,3,1,6,8,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,6,0
5526,1,3,2,6,8,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,3,0
5529,1,2,2,6,4,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,1,0
5530,1,3,2,6,4,1,0,1,2,1,0,2,2,5,5,2,1,0,7,4,6,0
5531,1,2,2,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,3,0
5533,1,3,2,6,3,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5534,1,2,2,6,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,6,0
5536,1,2,2,0,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5537,1,3,2,6,3,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5538,1,3,2,0,3,1,0,1,2,1,2,2,2,7,5,2,1,0,7,4,1,0
5539,1,3,1,6,3,1,0,1,2,1,0,2,2,5,5,2,1,0,7,4,6,0
5540,1,4,1,0,3,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5541,1,2,1,6,4,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,1,0
5542,1,2,2,6,8,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,6,0
5543,0,2,0,3,6,1,1,0,4,0,2,2,2,7,7,2,2,4,7,3,0,0
5545,1,3,2,0,4,1,0,1,2,1,2,3,2,5,5,2,1,0,7,4,1,0
5546,1,3,2,0,8,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,3,0
5548,1,2,2,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,1,0
5549,0,0,0,3,6,1,1,0,10,0,2,3,3,7,7,2,2,4,7,3,0,0
5550,1,3,1,0,8,1,0,1,2,1,2,2,3,7,5,2,1,0,7,4,6,0
5551,1,3,1,6,4,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5552,1,3,1,0,8,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,6,0
5553,1,3,1,0,4,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,6,0
5554,1,2,1,6,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,6,0
5555,1,2,2,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5556,0,4,0,3,6,1,1,0,7,0,0,2,3,7,7,2,2,4,7,3,0,0
5557,0,0,2,0,6,0,0,0,11,0,0,3,3,4,4,0,1,4,5,1,1,0
5558,1,2,2,0,8,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5563,1,3,2,0,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,1,0
5564,1,2,2,6,3,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5567,1,2,2,6,3,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5568,1,2,2,0,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,6,0
5569,1,2,2,0,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5570,1,2,2,0,4,1,0,1,2,1,2,2,2,5,7,2,1,0,7,4,6,0
5571,1,4,1,0,3,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,6,0
5572,1,2,1,6,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5573,1,3,2,0,3,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5574,1,3,2,0,4,1,0,1,2,1,2,3,2,7,7,2,1,0,7,4,6,0
5575,1,2,2,0,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,6,0
5576,1,2,1,6,8,1,0,1,2,1,2,3,3,7,7,2,1,0,7,4,1,0
5578,1,3,2,6,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,1,0
5581,1,3,2,6,8,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,1,0
5584,1,2,1,6,8,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5586,1,3,2,0,4,1,0,1,2,1,2,3,3,7,7,2,1,0,7,4,1,0
5587,1,3,2,0,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5588,1,4,1,6,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5589,1,2,2,6,8,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,3,0
5590,1,3,1,6,4,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,1,0
5591,1,2,2,6,3,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,6,0
5592,1,3,2,6,4,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5593,1,3,2,6,3,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,3,0
5597,1,2,2,0,3,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,3,0
5599,1,2,1,6,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,6,0
5600,1,2,2,6,4,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,1,0
5601,0,2,2,3,6,1,1,0,10,0,1,2,3,7,7,2,2,4,7,2,0,0
5602,1,4,1,0,3,1,0,1,2,1,2,2,3,5,7,2,1,0,7,4,6,0
5604,1,3,2,0,8,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,3,0
5605,1,3,2,6,4,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,1,0
5607,1,3,2,6,4,1,0,1,2,1,2,2,2,5,5,2,1,0,7,4,1,0
5608,1,2,2,6,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,3,0
5610,1,3,2,0,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,3,0
5611,1,3,2,6,3,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,1,0
5613,0,0,2,0,6,0,0,0,1,0,0,3,3,4,4,1,1,4,5,1,1,0
5614,1,2,2,0,4,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5615,1,3,1,0,8,1,0,1,2,1,2,2,2,7,5,2,1,0,7,4,6,0
5616,1,3,2,6,4,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,6,0
5618,1,3,2,6,4,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5619,0,4,2,7,6,1,1,0,4,0,0,2,2,7,7,2,2,4,7,3,0,0
5620,1,3,1,0,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5621,1,3,1,0,3,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,6,0
5622,1,3,2,0,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,6,0
5623,1,3,1,6,3,1,0,1,2,1,2,2,2,5,7,2,1,0,7,4,3,0
5624,1,2,2,6,4,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,6,0
5627,1,2,2,6,3,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,1,0
5629,1,2,2,0,3,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,6,0
5631,1,3,1,6,3,1,0,1,2,1,2,2,3,7,5,2,1,0,7,4,6,0
5634,0,4,0,3,6,1,1,0,10,0,2,2,2,7,7,2,2,4,7,2,0,0
5635,1,4,1,0,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5636,1,4,1,0,8,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5638,1,3,2,6,4,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5639,1,3,2,0,8,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5640,1,3,2,6,8,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,3,0
5642,1,3,1,6,8,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,3,0
5643,1,2,2,0,8,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,1,0
5645,0,2,2,0,6,0,0,0,1,0,1,3,3,4,4,1,1,4,8,4,1,0
5647,1,3,2,0,3,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,1,0
5648,0,2,1,2,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,5,3,1
5649,0,0,2,0,6,0,0,0,1,0,0,3,3,4,4,0,1,4,8,1,1,0
5650,0,4,2,3,6,1,1,0,10,0,1,3,2,7,7,2,2,4,7,2,0,0
5651,0,2,0,3,6,1,1,0,4,0,0,3,2,7,7,2,2,4,7,3,0,0
5653,0,2,2,0,6,0,0,0,6,0,2,3,3,4,4,0,1,4,5,1,1,0
5655,1,2,2,6,4,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5659,1,4,2,0,8,1,0,1,2,1,2,3,3,7,7,2,1,0,7,4,3,0
5660,1,3,2,6,4,1,0,1,2,1,2,2,3,7,7,2,1,0,7,4,1,0
5661,0,0,0,3,6,1,1,0,7,0,2,2,2,7,7,2,2,4,7,2,0,0
5662,1,3,1,0,8,1,0,1,2,1,2,2,2,7,7,2,1,0,7,4,6,0
5663,0,3,2,0,6,0,0,0,6,0,0,3,3,4,4,0,1,4,1,1,1,0
5664,0,2,1,4,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,5,3,1
5665,1,3,2,0,3,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,6,0
5666,1,4,1,6,3,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,1,0
5667,1,3,2,0,8,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,1,0
5668,0,0,2,7,6,1,1,0,10,0,0,3,2,7,7,2,2,4,7,2,0,0
5669,1,2,1,6,4,1,0,1,2,1,2,2,2,5,7,2,1,0,7,4,3,0
5670,1,3,1,6,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5671,1,4,1,0,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,6,0
5672,0,2,0,7,6,1,1,0,7,0,0,3,3,7,7,2,2,4,7,3,0,0
5673,0,0,2,7,6,1,1,0,7,0,0,3,3,7,7,2,2,4,7,2,0,0
5674,0,3,1,0,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,4,3,1
5675,1,4,2,0,8,1,0,1,2,1,0,3,3,5,5,2,1,0,7,4,6,0
5676,1,3,1,6,5,0,0,0,10,0,1,2,1,2,2,2,0,3,7,1,6,0
5678,1,4,1,6,8,1,0,1,2,1,2,3,3,5,5,2,1,0,7,4,3,0
5679,1,4,2,6,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5680,1,4,1,0,4,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,1,0
5682,1,4,2,0,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,6,0
5684,1,4,2,6,3,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5685,1,4,2,6,8,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,1,0
5687,0,4,0,7,6,1,1,0,4,0,0,3,3,7,7,2,2,4,7,3,0,0
5688,1,4,1,0,8,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5689,1,3,2,6,3,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,3,0
5690,0,0,2,0,6,1,0,0,10,0,0,1,1,0,0,2,2,4,7,5,6,0
5691,0,2,2,0,6,1,0,0,10,0,0,1,1,0,0,2,2,4,7,5,6,0
5692,1,3,2,0,4,1,0,1,2,1,2,2,2,7,5,2,1,0,7,4,6,0
5693,1,4,2,0,3,1,0,1,2,1,2,3,3,7,7,2,1,0,7,4,1,0
5694,0,4,0,7,6,1,1,0,10,0,0,3,3,7,7,2,2,4,7,3,0,0
5695,1,2,2,6,3,1,0,1,2,1,0,3,2,5,7,2,1,0,7,4,3,0
5696,1,2,2,0,4,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,1,0
5698,1,4,2,6,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5699,1,2,2,6,4,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,6,0
5700,0,0,2,0,6,1,0,0,10,0,0,1,1,0,0,2,2,4,7,5,3,0
5701,1,4,2,6,3,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,3,0
5702,1,2,2,0,4,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,3,0
5703,1,2,1,6,4,1,0,1,2,1,0,2,2,7,7,2,1,0,7,4,3,0
5704,0,0,2,0,6,0,0,0,1,0,2,3,3,4,4,0,1,4,1,1,1,0
5705,0,4,2,3,6,1,1,0,7,0,0,2,2,7,7,2,2,4,7,2,0,0
5706,1,4,1,6,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5708,0,4,2,0,6,0,0,0,11,0,2,3,3,4,4,1,1,4,5,1,1,0
5709,1,3,1,6,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,6,0
5710,1,4,1,6,8,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,6,0
5711,0,4,0,7,6,1,1,0,7,0,0,2,3,7,7,2,2,4,7,3,0,0
5712,0,2,2,3,6,1,1,0,10,0,0,3,2,7,7,2,2,4,7,3,0,0
5714,1,4,1,6,8,1,0,1,2,1,0,3,3,7,7,2,1,0,7,4,6,0
5715,1,4,1,0,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,1,0
5716,1,4,2,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,3,0
5718,0,4,2,7,6,1,1,0,4,0,1,2,2,7,7,2,2,4,7,2,0,0
5719,0,4,2,7,6,1,1,0,7,0,0,2,3,7,7,2,2,4,7,3,0,0
5720,1,2,2,6,8,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5721,0,4,2,3,6,1,1,0,10,0,0,3,2,7,7,2,2,4,7,3,0,0
5723,1,4,1,6,4,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,6,0
5724,0,0,2,7,6,1,1,0,4,0,1,3,3,7,7,2,2,4,7,3,0,0
5725,1,3,2,0,4,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,3,0
5726,1,3,1,0,4,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5729,1,3,1,6,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5732,0,4,0,7,6,1,1,0,4,0,0,2,2,7,7,2,2,4,7,2,0,0
5734,0,3,2,3,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,4,3,1
5735,1,4,2,6,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,6,0
5736,1,2,2,0,3,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,3,0
5738,0,2,2,0,6,0,0,0,1,0,3,3,3,4,4,1,1,4,1,1,1,0
5739,1,4,1,6,8,1,0,1,2,1,0,2,3,7,7,2,1,0,7,4,1,0
5741,0,4,0,7,6,1,1,0,4,0,2,2,3,7,7,2,2,4,7,2,0,0
5742,0,4,2,0,6,0,0,0,6,0,2,3,3,4,4,0,1,4,1,1,1,0
5743,1,4,1,2,5,1,0,0,10,0,1,2,1,2,2,2,0,3,7,1,6,0
5744,0,2,0,3,6,1,1,0,4,0,0,3,3,7,7,2,2,4,7,3,0,0
5745,0,2,2,0,6,0,0,0,1,0,2,3,3,4,4,1,1,4,5,4,1,0
5746,0,2,2,0,6,0,0,0,11,0,0,3,3,4,4,1,1,4,2,4,1,0
5747,1,4,1,6,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,3,0
5750,0,3,2,0,6,0,0,0,6,0,0,3,3,4,4,1,1,4,1,4,1,0
5751,1,4,1,0,8,1,0,1,2,1,0,2,3,5,7,2,1,0,7,4,1,0
5752,1,3,1,6,3,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,3,0
5753,0,4,0,3,6,1,1,0,7,0,0,3,2,7,7,2,2,4,7,2,0,0
5754,1,3,1,6,8,1,0,1,2,1,2,2,2,7,5,2,1,0,7,4,6,0
5755,1,3,1,0,8,1,0,1,2,1,0,2,3,7,5,2,1,0,7,4,3,0
5757,0,0,2,0,6,0,0,0,11,0,0,3,3,4,4,0,1,4,8,1,1,0
5758,0,0,2,0,6,0,0,0,6,0,1,3,3,4,4,0,1,4,5,4,1,0
5759,1,4,2,6,8,1,0,1,2,1,0,3,2,7,7,2,1,0,7,4,1,0
5760,1,3,2,6,8,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,3,0
5764,0,2,2,4,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,5,3,1
5765,1,3,2,6,3,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,6,0
5766,1,2,1,0,5,0,0,0,10,0,1,2,1,2,2,2,0,3,7,1,6,0
5767,0,4,2,3,6,1,1,0,4,0,0,2,2,7,7,2,2,4,7,3,0,0
5768,1,3,1,0,3,1,0,1,2,1,0,2,2,5,7,2,1,0,7,4,3,0
5770,0,3,2,2,6,1,0,0,10,0,0,3,3,7,7,2,2,4,7,5,3,1
5771,1,3,1,0,4,1,0,1,2,1,2,3,2,5,7,2,1,0,7,4,1,0
5772,1,2,2,6,3,1,0,1,2,1,0,2,3,5,5,2,1,0,7,4,1,0
5773,1,2,2,0,4,1,0,1,2,1,0,3,3,5,7,2,1,0,7,4,3,0
5775,1,3,2,6,8,1,0,1,2,1,0,3,2,5,5,2,1,0,7,4,6,0
5776,0,0,0,3,6,1,1,0,10,0,2,2,3,7,7,2,2,4,7,3,0,0
5779,0,4,0,3,6,1,1,0,4,0,1,3,3,7,7,2,2,4,7,2,0,0
5780,0,3,2,0,6,0,0,0,1,0,0,3,3,4,4,0,1,4,1,4,1,0
5782,1,4,2,6,8,1,0,1,2,1,2,3,2,7,5,2,1,0,7,4,6,0
5783,1,4,2,6,3,1,0,1,2,1,0,3,3,7,5,2,1,0,7,4,1,0
5785,1,4,1,0,3,1,0,1,2,1,0,3,2,7,5,2,1,0,7,4,1,0
5786,0,2,0,3,6,1,1,0,4,0,0,2,2,7,7,2,2,4,7,2,0,0
5788,1,4,1,6,8,1,0,1,2,1,0,2,2,7,5,2,1,0,7,4,3,0
